"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol","gene_name","significance"
1083.05121816272,-4.43218579059652,1.02567420246939,-4.3212413648756,1.55153840637669e-05,0.000538989896702701,"ENSG00000100368","CSF2RB","colony stimulating factor 2 receptor subunit beta","Down"
248.755684915982,4.64158174657137,1.07514864924795,4.31715349297801,1.58054252109026e-05,0.000548114900561372,"ENSG00000224189","HAGLR","HOXD antisense growth-associated long non-coding RNA","Up"
299.514214420224,-3.38196708843174,0.78343451184377,-4.31684721224811,1.58273632060631e-05,0.000548114900561372,"ENSG00000062282","DGAT2","diacylglycerol O-acyltransferase 2","Down"
58.3214664216503,-6.11126074135754,1.41632900114398,-4.31485956753086,1.59704393901139e-05,0.000552209609580718,"ENSG00000019169","MARCO","macrophage receptor with collagenous structure","Down"
144.788538838792,-4.80561555594155,1.1138959657761,-4.31424091979117,1.60152223781402e-05,0.000552783426166989,"ENSG00000169245","CXCL10","C-X-C motif chemokine ligand 10","Down"
1157.34237010536,-3.23500057672319,0.749893972729517,-4.31394396323551,1.60367611153559e-05,0.000552783426166989,"ENSG00000161638","ITGA5","integrin subunit alpha 5","Down"
240.590837833237,2.27845423884873,0.528429573974577,4.31174625922498,1.6197024634402e-05,0.000557443419035078,"ENSG00000100197","CYP2D6","cytochrome P450 family 2 subfamily D member 6 (gene/pseudogene)","Up"
1504.53953455939,-13.7850147573938,3.19751997021201,-4.31115829949917,1.62401586647634e-05,0.000557648319079785,"ENSG00000103569","AQP9","aquaporin 9","Down"
109.025292026102,-8.02781526351419,1.8621780340285,-4.31098161229376,1.62531422103945e-05,0.000557648319079785,"ENSG00000299344",NA,NA,"Down"
181.633482684338,5.48949699130877,1.27352328631462,4.31048026392554,1.62900367921836e-05,0.000558052986133464,"ENSG00000242515","UGT1A10","UDP glucuronosyltransferase family 1 member A10","Up"
81.9254205157048,-4.676130567694,1.08523493349043,-4.30886476594909,1.64094662369912e-05,0.000561279481303117,"ENSG00000154016","GRAP","GRB2 related adaptor protein","Down"
44.4617752232882,2.62118547638376,0.608754619273731,4.30581615875201,1.66371186367357e-05,0.000568192102381788,"ENSG00000277715",NA,NA,"Up"
739.073670142956,10.8677187099425,2.52529788834005,4.30353930129257,1.680910135511e-05,0.000573185200043191,"ENSG00000157005","SST","somatostatin","Up"
463.31113791745,-3.54830293803066,0.824735630062152,-4.30235194005534,1.68994596773776e-05,0.000573958823491028,"ENSG00000171310","CHST11","carbohydrate sulfotransferase 11","Down"
51.0167533581432,4.75771516591258,1.10584367321624,4.30233972589924,1.69003915768877e-05,0.000573958823491028,"ENSG00000187242","KRT12","keratin 12","Up"
1909.94176478739,2.53653937943895,0.589587959818612,4.30222384497019,1.69092353432566e-05,0.000573958823491028,"ENSG00000125648","SLC25A23","solute carrier family 25 member 23","Up"
343.725985399795,-3.28175473432713,0.763346444787574,-4.29916816503991,1.71440355760331e-05,0.000581041681344426,"ENSG00000185947","ZNF267","zinc finger protein 267","Down"
285.920567761644,2.34527617045684,0.545962763545013,4.29567056044011,1.74166067730581e-05,0.000589381154315678,"ENSG00000170786","SDR16C5","short chain dehydrogenase/reductase family 16C member 5","Up"
494.669449872109,3.04479131292284,0.70888423082158,4.29518838272648,1.7454505581395e-05,0.00058976599177987,"ENSG00000126106","TMEM53","transmembrane protein 53","Up"
151.397300651899,-4.68772572759458,1.09221654821848,-4.29193801837258,1.77120395170816e-05,0.000597559597243211,"ENSG00000273604","EPOP","elongin BC and polycomb repressive complex 2 associated protein","Down"
5949.44383221056,4.81022571866062,1.12177098535661,4.28806394660979,1.80237210576109e-05,0.000607153621627065,"ENSG00000167617","CDC42EP5","CDC42 effector protein 5","Up"
20.7888552965646,4.73009402694894,1.10329801352551,4.28723152671532,1.80913705509908e-05,0.000608510501452616,"ENSG00000245293","CYP2U1-AS1","CYP2U1 and SGMS2 antisense RNA 1","Up"
1218.88433757965,3.93499688928087,0.918075125031667,4.28613822768059,1.81805888545213e-05,0.000610587661635305,"ENSG00000177191","B3GNT8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8","Up"
165.583512678904,-4.99293319617509,1.16503438692852,-4.28565306929557,1.82203141736765e-05,0.000610998861272021,"ENSG00000224397","PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation","Down"
24.9734310880699,5.51530355582773,1.28736616050422,4.28417627015112,1.83417457474043e-05,0.000614144628316326,"ENSG00000203645","LINC00501","long intergenic non-protein coding RNA 501","Up"
198.852392856312,7.54288061261671,1.76182836266564,4.28128004546615,1.85821334591768e-05,0.000621258004808839,"ENSG00000198125","MB","myoglobin","Up"
261.273149763979,-5.65384827367237,1.32095031752919,-4.28013695794994,1.86778336659625e-05,0.000622585121282375,"ENSG00000129451","KLK10","kallikrein related peptidase 10","Down"
4637.29693188712,2.82423459101002,0.659808088659321,4.28038794848461,1.86567803965294e-05,0.000622585121282375,"ENSG00000104886","PLEKHJ1","pleckstrin homology domain containing J1","Up"
2333.97447653296,3.71907154555254,0.870460375389572,4.27253399545968,1.93264077650269e-05,0.000643239556646472,"ENSG00000165644","COMTD1","catechol-O-methyltransferase domain containing 1","Up"
3307.46386033301,2.16272693242239,0.506238751771885,4.27214812151901,1.93598903586651e-05,0.000643390795731243,"ENSG00000187446","CHP1","calcineurin like EF-hand protein 1","Up"
5586.65208346234,-1.958955606969,0.45892286442464,-4.26859448248451,1.9670850550889e-05,0.00065274928402674,"ENSG00000026025","VIM","vimentin","Down"
72.790242848176,3.84311817178771,0.90059536123704,4.26730842418385,1.97845544334261e-05,0.000655543962322446,"ENSG00000077274","CAPN6","calpain 6","Up"
221.119890815613,3.67714031537468,0.862211022878471,4.26477998750078,2.00099277931588e-05,0.000662024887835269,"ENSG00000258053",NA,NA,"Up"
16041.5469864116,3.37126939763597,0.791347630588105,4.26016237027278,2.04278448580843e-05,0.000674847362154218,"ENSG00000127324","TSPAN8","tetraspanin 8","Up"
235.339408251101,-2.5210497886652,0.591826671595496,-4.25977724503146,2.04630735631388e-05,0.000675008181794163,"ENSG00000166130","IKBIP","IKBKB interacting protein","Down"
344.656117009156,-4.34370160746126,1.02084149944098,-4.25502059804574,2.09029771432315e-05,0.000687479128440038,"ENSG00000162745","OLFML2B","olfactomedin like 2B","Down"
206.68513197405,3.02352117160781,0.710559405331027,4.25512793008383,2.089295233717e-05,0.000687479128440038,"ENSG00000132744","ACY3","aminoacylase 3","Up"
2650.56896029836,2.5588747230475,0.601505711247883,4.25411542267631,2.09877028226083e-05,0.000689246081026662,"ENSG00000176454","LPCAT4","lysophosphatidylcholine acyltransferase 4","Up"
1168769.90803245,1.58454989341413,0.372570425860783,4.25302112950378,2.10905667651473e-05,0.000691602611931446,"ENSG00000198804","MT-CO1","cytochrome c oxidase subunit I","Up"
65.6711365767829,6.19141471027399,1.45612860871707,4.25196969087022,2.11898543701007e-05,0.000693835098984459,"ENSG00000306875",NA,NA,"Up"
23.6242040817539,4.3636247088143,1.02646265410345,4.25112856407392,2.12696023854263e-05,0.00069440098360526,"ENSG00000164972","SPMIP6","sperm microtubule inner protein 6","Up"
577.796031336056,-3.61102626299816,0.849415448606546,-4.25118976694149,2.12637900593513e-05,0.00069440098360526,"ENSG00000184602","SNN","stannin","Down"
196.861036465324,-1.88506594246676,0.443931022946969,-4.24630369365275,2.1732601550933e-05,0.000708476437363481,"ENSG00000196700","ZNF512B","zinc finger protein 512B","Down"
689.234529048072,-2.67775073527629,0.63119287575492,-4.24236527079563,2.21176322066137e-05,0.000719972645460678,"ENSG00000133789","SWAP70","switching B cell complex subunit SWAP70","Down"
193.365716100963,-1.95606895882235,0.461153381368238,-4.24168842266474,2.21844530653079e-05,0.000721092024855248,"ENSG00000146834","MEPCE","methylphosphate capping enzyme","Down"
19.7720473205712,8.18328144954569,1.93022877744168,4.23953965725854,2.2397862425925e-05,0.000726965949365825,"ENSG00000279756",NA,NA,"Up"
237.869340606117,-3.27997246280295,0.774660589580082,-4.23407684206695,2.29492469709369e-05,0.000743776396362741,"ENSG00000131196","NFATC1","nuclear factor of activated T cells 1","Down"
12.8210348109826,7.7864195814636,1.83916064689922,4.23368105151189,2.29896936175787e-05,0.000744002704802951,"ENSG00000290538",NA,NA,"Up"
2899.53267173766,-5.54142069582818,1.30909053620241,-4.23303090396138,2.30562808028144e-05,0.00074507309751304,"ENSG00000111799","COL12A1","collagen type XII alpha 1 chain","Down"
441.698305013751,5.11848830203032,1.20962432898297,4.23146937391202,2.32169610657292e-05,0.000749176626087602,"ENSG00000241743",NA,NA,"Up"
212.548669891159,2.63144759702323,0.621927786289305,4.23111437539011,2.32536385176317e-05,0.00074927267414856,"ENSG00000213214","ARHGEF35","Rho guanine nucleotide exchange factor 35","Up"
318.297157713634,-3.97980336408227,0.942302053038403,-4.22349007014216,2.4054797356126e-05,0.000772847268235187,"ENSG00000163823","CCR1","C-C motif chemokine receptor 1","Down"
75.4872207747067,-2.62151909093193,0.620684265870457,-4.22359520787187,2.40435730802185e-05,0.000772847268235187,"ENSG00000104447","TRPS1","transcriptional repressor GATA binding 1","Down"
43.2196784654435,-8.46131982482613,2.00399276843457,-4.22223071764661,2.41896311766281e-05,0.000776057820995632,"ENSG00000137745","MMP13","matrix metallopeptidase 13","Down"
234836.633074963,5.61067889947255,1.3290611758636,4.22153547283241,2.42643759930576e-05,0.000777334108722839,"ENSG00000211895","IGHA1","immunoglobulin heavy constant alpha 1","Up"
89.9201962930637,-4.09718674245708,0.970871883911974,-4.22011061433576,2.44182477569216e-05,0.00078113798903545,"ENSG00000131370","SH3BP5","SH3 domain binding protein 5","Down"
149.800980164276,-3.18447404940816,0.754763513654399,-4.21916798016592,2.45205534081878e-05,0.000783283712534826,"ENSG00000116157","GPX7","glutathione peroxidase 7","Down"
791.401836308878,3.1623861815879,0.74968451154091,4.21828933758802,2.46162810322512e-05,0.000785213452209528,"ENSG00000134716","CYP2J2","cytochrome P450 family 2 subfamily J member 2","Up"
27.4133325531143,7.41459020389656,1.75841836816572,4.21662463161768,2.47986255675566e-05,0.000786777527263736,"ENSG00000171303","KCNK3","potassium two pore domain channel subfamily K member 3","Up"
430.754977959706,-3.04816196504013,0.722949889335607,-4.21628388081143,2.48361079940688e-05,0.000786777527263736,"ENSG00000010818","HIVEP2","HIVEP zinc finger 2","Down"
3919.5191914944,6.25858539929691,1.48438831395817,4.21627234628934,2.4837377728565e-05,0.000786777527263736,"ENSG00000095110","NXPE1","neurexophilin and PC-esterase domain family member 1","Up"
21.380203700999,4.38905470023931,1.04099081920695,4.21622805817154,2.48422535932687e-05,0.000786777527263736,"ENSG00000198597","ZNF536","zinc finger protein 536","Up"
116.651325058838,-4.46703904762672,1.05944573628396,-4.21639249150692,2.48241550218063e-05,0.000786777527263736,"ENSG00000244482","LILRA6","leukocyte immunoglobulin like receptor A6","Down"
1101.07253956221,-2.26039981251728,0.536250956708639,-4.21519026537686,2.4956769557021e-05,0.000789280024980438,"ENSG00000159216","RUNX1","RUNX family transcription factor 1","Down"
959.7087377812,-11.7639069593673,2.79292326044478,-4.21204088417878,2.53073723756952e-05,0.000799231264245499,"ENSG00000163421","PROK2","prokineticin 2","Down"
1284.70077553014,-5.98727846518264,1.42159877206453,-4.21165140462774,2.53510550442768e-05,0.000799475186949512,"ENSG00000110848","CD69","CD69 molecule","Down"
2797.32212270181,-3.2783503828273,0.778576796095194,-4.21069623352411,2.54584875273457e-05,0.00080121458153905,"ENSG00000136997","MYC","MYC proto-oncogene, bHLH transcription factor","Down"
843.472335084284,4.07306515925648,0.967354280421334,4.21052063519318,2.54782849434673e-05,0.00080121458153905,"ENSG00000108187","PBLD","phenazine biosynthesis like protein domain containing","Up"
25.5202601477636,4.36089258171911,1.03648700641413,4.20737795527821,2.58350847687501e-05,0.000810143074278732,"ENSG00000272205",NA,NA,"Up"
988.78062537566,-2.43298586742031,0.578259595581791,-4.20742843873168,2.5829315826611e-05,0.000810143074278732,"ENSG00000075618","FSCN1","fascin actin-bundling protein 1","Down"
21.8611038019384,8.06127970674279,1.91627242964629,4.2067503461555,2.5906906520038e-05,0.000811251060084515,"ENSG00000289978","LOC105371123","uncharacterized LOC105371123","Up"
310.752957687459,-3.20530996416516,0.762453426472925,-4.20394197583028,2.62306206725785e-05,0.000819703470424184,"ENSG00000171488","LRRC8C","leucine rich repeat containing 8 VRAC subunit C","Down"
4532.47369345792,-4.88071242659872,1.16103222089885,-4.20377000633122,2.62505676670723e-05,0.000819703470424184,"ENSG00000099860","GADD45B","growth arrest and DNA damage inducible beta","Down"
1182.34182177473,3.49713570528192,0.832955872155494,4.19846455518965,2.68730905192317e-05,0.000837965528070237,"ENSG00000172594","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A","Up"
46.1747144872044,3.3601833881344,0.800405196386193,4.19810291500547,2.6916031241294e-05,0.000838129023232058,"ENSG00000270761",NA,NA,"Up"
73.4054109717688,3.10539076366813,0.740167865957911,4.19552226797795,2.72243536461814e-05,0.000846544132329442,"ENSG00000142606","MMEL1","membrane metalloendopeptidase like 1","Up"
1775.120786641,2.34537808160067,0.55912693922518,4.19471486180011,2.73215060919205e-05,0.000848378554387805,"ENSG00000109814","UGDH","UDP-glucose 6-dehydrogenase","Up"
157.257766211625,-6.2017556875438,1.47868279282921,-4.1941082412123,2.73947154740126e-05,0.000849465424175344,"ENSG00000157766","ACAN","aggrecan","Down"
26.5198320503811,5.33847143031486,1.27475558614762,4.1878392127294,2.81622913495751e-05,0.000872050450661704,"ENSG00000168658","VWA3B","von Willebrand factor A domain containing 3B","Up"
1457.96024109831,5.53390237347923,1.32206247377617,4.18581003791212,2.84150919496703e-05,0.000878654713931878,"ENSG00000086696","HSD17B2","hydroxysteroid 17-beta dehydrogenase 2","Up"
41.7143726398652,8.24042764915691,1.96975517526419,4.1834781056238,2.87082750046383e-05,0.000885593300744532,"ENSG00000110887","DAO","D-amino acid oxidase","Up"
11.6267604591327,-7.84562344257091,1.87542149984499,-4.18339207651154,2.87191458569157e-05,0.000885593300744532,"ENSG00000104892","KLC3","kinesin light chain 3","Down"
169.814557598275,4.41472016239453,1.05620675578847,4.17978784759704,2.91781176144031e-05,0.000897257384399757,"ENSG00000127249","ATP13A4","ATPase 13A4","Up"
80.2264253637569,-9.61768259557498,2.30085464894285,-4.1800478791626,2.91447725312398e-05,0.000897257384399757,"ENSG00000167755","KLK6","kallikrein related peptidase 6","Down"
355.188035543524,-2.11615685620024,0.506679657052354,-4.1765182926647,2.96004948618974e-05,0.000907945703018514,"ENSG00000163013","FBXO41","F-box protein 41","Down"
102.472623997255,3.83121249671074,0.917333698489098,4.1764654487467,2.96073689870203e-05,0.000907945703018514,"ENSG00000263400","TMEM220-AS1","TMEM220 antisense RNA 1","Up"
2208.01631741603,-3.64985919539897,0.874112244330439,-4.1755040260244,2.97326995168124e-05,0.000910533207103706,"ENSG00000172216","CEBPB","CCAAT enhancer binding protein beta","Down"
5805.36754417911,2.96490774730477,0.710354885008938,4.17384016056631,2.99507923999869e-05,0.000914692262951799,"ENSG00000175793","SFN","stratifin","Up"
534.17511929928,3.38698749602239,0.811432371794602,4.17408475894494,2.99186363615404e-05,0.000914692262951799,"ENSG00000275234",NA,NA,"Up"
66.0652111639159,5.13649209210717,1.23075603371775,4.17344457503195,3.00028674401819e-05,0.000914965003556209,"ENSG00000204033","LRIT2","leucine rich repeat, Ig-like and transmembrane domains 2","Up"
29.6332950494534,6.33230255516931,1.5173924579748,4.17314750833861,3.00420299822801e-05,0.000914965003556209,"ENSG00000188095","MESP2","mesoderm posterior bHLH transcription factor 2","Up"
281.742032436885,-2.42113952105829,0.580233118937755,-4.17270135405355,3.01009381487649e-05,0.000915505003914487,"ENSG00000197381","ADARB1","adenosine deaminase RNA specific B1","Down"
264.941038860802,2.78615568620617,0.667839084248778,4.17189672170833,3.02074557453127e-05,0.000917489567739805,"ENSG00000186567","CEACAM19","CEA cell adhesion molecule 19","Up"
35.0719938911629,4.12402498814926,0.988740818429808,4.17098688683502,3.03283316277257e-05,0.000919904225210405,"ENSG00000289497","LOC105379130","uncharacterized LOC105379130","Up"
483.938643663587,2.77528863403196,0.665635976502628,4.16937895787098,3.05430774616993e-05,0.000925155641969973,"ENSG00000110723","EXPH5","exophilin 5","Up"
519.937363506688,-3.70039009468387,0.887841260701029,-4.16785100949474,3.0748479919293e-05,0.000928583303767643,"ENSG00000169174","PCSK9","proprotein convertase subtilisin/kexin type 9","Down"
139.867378556264,-2.8735569326863,0.689406252282369,-4.16816198456718,3.07065693657943e-05,0.000928583303767643,"ENSG00000113319","RASGRF2","Ras protein specific guanine nucleotide releasing factor 2","Down"
