"","SRR36750771","SRR36750772","SRR36750775","SRR36750776","SRR36750778","SRR36750779","SRR36750780","SRR36750781","SRR36750783","SRR36750784"
"ENSG00000228929",72.7848381036798,19.6960180885873,15.0731455742752,38.9718676389024,30.9974879612777,33.6599438485195,19.8169665483168,19.1417432095304,14.753663158365,67.6574858518123
"ENSG00000287703",0,3.28266968143121,3.17329380511056,0.950533357046399,2.44717010220613,0,1.88733014745875,6.0447610135359,7.81076284854618,2.87904195114095
"ENSG00000154027",367.135286317091,30.6382503600247,7.13991106149876,1.9010667140928,0,0,0,11.0820618581492,20.8287009294565,4.31856292671143
"ENSG00000237852",4.28146106492234,0,3.17329380511056,2.8516000711392,0.815723367402044,0,2.83099522118812,3.02238050676795,4.33931269363676,0
"ENSG00000116675",24.6184011233035,87.5378581714991,77.7456982252087,40.8729343529952,97.8868040882453,64.259892801719,88.7045169305611,39.2909465879834,26.0358761618206,15.8347307312752
"ENSG00000213625",700.018884114803,1887.53506682295,1368.48295345393,1196.72149652142,1216.24354079645,1499.39749870678,1581.58266357043,1714.69720750635,1775.64675423616,965.918574607789
"ENSG00000131233",0,0,2.37997035383292,0,0,3.05999489531995,0.943665073729373,3.02238050676795,1.73572507745471,1.43952097557048
"ENSG00000286548",8.56292212984468,10.9422322714374,8.72655796405404,5.70320014227839,4.89434020441226,9.17998468595985,14.1549761059406,10.0746016892265,15.6215256970924,2.87904195114095
"ENSG00000226084",353.220537856093,54.7111613571869,86.4722561892627,252.841872974342,71.7836563313799,118.319802619038,155.704737165347,97.7236363854971,154.479531893469,483.67904779168
"ENSG00000230728",0,1.09422322714374,1.58664690255528,4.75266678523199,1.63144673480409,1.01999829843998,3.77466029491749,3.02238050676795,3.47145015490941,14.3952097557048
"ENSG00000172260",3.21109579869176,148.814358891548,84.8856092867074,105.50920263215,17.945914082845,33.6599438485195,52.8452441288449,127.947441453177,197.004796291109,133.875450728054
"ENSG00000182183",607.967471218973,14.2249019528686,4.75994070766584,16.1590670697888,2.44717010220613,0,5.66199044237624,8.0596813513812,19.9608383907291,8.63712585342285
"ENSG00000067334",1812.12839572838,802.06562549636,809.98324375447,787.992152991465,889.95419383563,738.478768070548,1076.72184912521,585.33435814406,556.299887324233,509.590425351948
"ENSG00000232882",8.56292212984468,6.56533936286243,6.34658761022112,2.8516000711392,6.52578693921635,6.1199897906399,10.3803158110231,3.02238050676795,1.73572507745471,0
"ENSG00000171502",12.844383194767,219.938868655891,15.8664690255528,5.70320014227839,13.0515738784327,5.09999149219992,9.43665073729373,42.3133270947513,38.1859517040035,11.5161678045638
"ENSG00000116157",438.84975915454,597.445882020481,57.11928849199,81.7458687059903,66.8893161269676,21.4199642672397,50.0142489076568,69.5147516556629,28.6394637780026,86.3712585342285
