"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000163406",0.968365457962775,0.342895220380196,0.742434676167032,"NS","SLC15A2","solute carrier family 15 member 2"
"ENSG00000075785",-0.152997449863547,0.682431722037502,0.90846168949223,"NS","RAB7A","RAB7A, member RAS oncogene family"
"ENSG00000163517",-0.930557187372914,0.183701139612463,0.618754515105463,"NS","HDAC11","histone deacetylase 11"
"ENSG00000163584",1.15407904981067,0.255891025238042,0.681999598790166,"NS","RPL22L1","ribosomal protein L22 like 1"
"ENSG00000080822",0.0224952107169001,0.972543083286666,0.995949926381478,"NS","CLDND1","claudin domain containing 1"
"ENSG00000183763",-0.36278421077299,0.59873441400032,0.874163745665658,"NS","TRAIP","TRAF interacting protein"
"ENSG00000081307",0.671806042689746,0.101051356638278,0.521066281805429,"NS","UBA5","ubiquitin like modifier activating enzyme 5"
"ENSG00000188313",1.04192539647732,0.082179210131425,0.490605196026655,"NS","PLSCR1","phospholipid scramblase 1"
"ENSG00000134108",0.375502046431317,0.336426126099729,0.737963445962921,"NS","ARL8B","ARF like GTPase 8B"
"ENSG00000068885",0.59015905850257,0.377924552886559,0.764666267715981,"NS","IFT80","intraflagellar transport 80"
"ENSG00000121858",-0.638042611405576,0.266906809063911,0.691384743420377,"NS","TNFSF10","TNF superfamily member 10"
"ENSG00000011198",-0.0107798027938431,0.988435189079957,0.998385426853415,"NS","ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase"
"ENSG00000213672",-0.492501544073774,0.409861788247545,0.782688499456953,"NS","NCKIPSD","NCK interacting protein with SH3 domain"
"ENSG00000163655",0.880567096972635,0.0900732500167511,0.504457936827833,"NS","GMPS","guanine monophosphate synthase"
"ENSG00000114107",0.532542302576163,0.409358404193482,0.782275062084764,"NS","CEP70","centrosomal protein 70"
"ENSG00000120756",0.366531345970908,0.634567429640694,0.890395527001232,"NS","PLS1","plastin 1"
"ENSG00000177463",0.647082345230552,0.279752211035087,0.700507582791752,"NS","NR2C2","nuclear receptor subfamily 2 group C member 2"
"ENSG00000163933",0.235068834685393,0.633190902822155,0.889611464199191,"NS","RFT1","RFT1 glycolipid translocator homolog"
"ENSG00000114861",-0.606425221642437,0.391769008894436,0.773473890984018,"NS","FOXP1","forkhead box P1"
"ENSG00000197548",-0.13855311554911,0.770498790111499,0.939230948611676,"NS","ATG7","autophagy related 7"
"ENSG00000163611",0.22767930022445,0.712046552945013,0.919137577255604,"NS","SPICE1","spindle and centriole associated protein 1"
"ENSG00000168036",0.854109074288428,0.173015738637235,0.609765926046525,"NS","CTNNB1","catenin beta 1"
"ENSG00000114805",0.744444598765922,0.352281205111941,0.74824337621491,"NS","PLCH1","phospholipase C eta 1"
"ENSG00000118007",1.27350738880172,0.124461393446505,0.557994534848993,"NS","STAG1","STAG1 cohesin complex component"
"ENSG00000144619",-0.493107150379968,0.736474050663619,0.925337615458758,"NS","CNTN4","contactin 4"
"ENSG00000198836",0.740533174334689,0.0763518307060989,0.480972309542669,"NS","OPA1","OPA1 mitochondrial dynamin like GTPase"
