"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000215305",0.260916482727389,0.570441709620008,1,"NS","VPS16","VPS16 core subunit of CORVET and HOPS complexes"
"ENSG00000132635",0.263161919200653,0.61443176252078,1,"NS","PCED1A","PC-esterase domain containing 1A"
"ENSG00000171867",0.710644276247306,0.416692591153958,1,"NS","PRNP","prion protein (Kanno blood group)"
"ENSG00000132824",0.389719040455783,0.456804271760689,1,"NS","SERINC3","serine incorporator 3"
"ENSG00000132646",0.156415542237378,0.800171860551476,1,"NS","PCNA","proliferating cell nuclear antigen"
"ENSG00000129988",4.5423699938048,0.0549059256039477,1,"NS","LBP","lipopolysaccharide binding protein"
"ENSG00000125834",0.405042425320566,0.380515919402536,1,"NS","STK35","serine/threonine kinase 35"
"ENSG00000101307",0.880133325577057,0.46775722899003,1,"NS","SIRPB1","signal regulatory protein beta 1"
"ENSG00000101445",-0.158449282834329,0.876333047362368,1,"NS","PPP1R16B","protein phosphatase 1 regulatory subunit 16B"
"ENSG00000101255",2.5382053654813,0.00203387732996666,0.316249350766357,"NS","TRIB3","tribbles pseudokinase 3"
"ENSG00000198276",0.283982145376027,0.626391653110914,1,"NS","UCKL1","uridine-cytidine kinase 1 like 1"
"ENSG00000132622",0.239533040637489,0.86735536605727,1,"NS","HSPA12B","heat shock protein family A (Hsp70) member 12B"
"ENSG00000100997",0.738959925190999,0.270791952049413,1,"NS","ABHD12","abhydrolase domain containing 12, lysophospholipase"
"ENSG00000101265",-0.829103545088802,0.331115147966682,1,"NS","RASSF2","Ras association domain family member 2"
"ENSG00000000419",0.583193061295387,0.412187617071276,1,"NS","DPM1","dolichyl-phosphate mannosyltransferase subunit 1, catalytic"
"ENSG00000132670",0.443727367453415,0.199110163602971,1,"NS","PTPRA","protein tyrosine phosphatase receptor type A"
"ENSG00000089006",0.172353740248509,0.748284994659415,1,"NS","SNX5","sorting nexin 5"
"ENSG00000101052",0.00985703056548055,0.983695656673804,1,"NS","IFT52","intraflagellar transport 52"
"ENSG00000101347",-0.0852041400337341,0.892077352896633,1,"NS","SAMHD1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1"
"ENSG00000125841",-0.0784036508981379,0.923499764224038,1,"NS","NRSN2","neurensin 2"
"ENSG00000100991",0.272721059853274,0.627377462839418,1,"NS","TRPC4AP","transient receptor potential cation channel subfamily C member 4 associated protein"
"ENSG00000078814",-0.199481962938126,0.73799389225682,1,"NS","MYH7B","myosin heavy chain 7B"
"ENSG00000125827",0.00907165870567843,0.987207401129008,1,"NS","TMX4","thioredoxin related transmembrane protein 4"
"ENSG00000125844",0.452194343219727,0.511259412561079,1,"NS","RRBP1","ribosome binding protein 1"
"ENSG00000124102",0.799031832413896,0.572998875178635,1,"NS","PI3","peptidase inhibitor 3"
"ENSG00000101126",0.434571364662122,0.323046933648447,1,"NS","ADNP","activity dependent neuroprotector homeobox"
"ENSG00000149679",0.558733192165214,0.260303497717931,1,"NS","CABLES2","Cdk5 and Abl enzyme substrate 2"
"ENSG00000088888",0.213234314600624,0.726517574681108,1,"NS","MAVS","mitochondrial antiviral signaling protein"
"ENSG00000125968",0.311881550386643,0.767974605562384,1,"NS","ID1","inhibitor of DNA binding 1"
"ENSG00000124160",0.281691398559273,0.537807410396454,1,"NS","NCOA5","nuclear receptor coactivator 5"
"ENSG00000125910",0.392925978081822,0.747261113272602,1,"NS","S1PR4","sphingosine-1-phosphate receptor 4"
"ENSG00000060558",1.81096792008382,0.0379614165964258,1,"NS","GNA15","G protein subunit alpha 15"
"ENSG00000088256",-0.574146927871928,0.489799936751491,1,"NS","GNA11","G protein subunit alpha 11"
"ENSG00000198551",-0.395934806715535,0.397564662621848,1,"NS","ZNF627","zinc finger protein 627"
"ENSG00000268087",0.0947232674422892,0.938361431203536,1,"NS",NA,NA
"ENSG00000197134",-1.94291789886794,0.3192697959809,1,"NS","ZNF257","zinc finger protein 257"
"ENSG00000167487",0.1224197833191,0.801716067898069,1,"NS","KLHL26","kelch like family member 26"
"ENSG00000284428",-0.351457474674261,0.667611451708413,1,"NS",NA,NA
"ENSG00000268362",-0.0337240772522896,0.950783926980329,1,"NS",NA,NA
